pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
FC,4/16/2022,85.5,2.11,6.14,"Ryu, Hyun Jin",542194,547943,double,hit_into_play,,,,,1,Christian Bethancourt hits a ground-rule double (1) on a line drive down the right-field line.   Kevin Smith scores.,R,R,L,TOR,OAK,X,,line_drive,1,1,2022,-0.07,1.05,-0.67,3.1,,675656,,0,2,Top,203.09,124.56,,,672386,,,-6.426600641,-124.3316753,-2.994238378,0.589661234,25.43428016,-20.86251573,3.49,1.6,266,90.9,21,85.8,1986,6.5,661759,547943,672386,665489,669289,656305,666182,666971,605548,606132,53.95,0.26,0.255,1.25,1,1,1,3,11,3,Cutter,1,2,2,1,3,1,3,1,Infield shift,Strategic,147,-0.088,0.991
FF,4/16/2022,87.5,2.07,6.03,"Ryu, Hyun Jin",665506,547943,,foul,,,,,6,Cristian Pache flies out to left fielder Lourdes Gurriel Jr.,R,R,L,TOR,OAK,S,,,0,0,2022,0.95,1.28,0.52,2.55,,542194,,0,2,Top,,,,,672386,,,-5.711799861,-127.269267,-4.864377555,11.520456,27.54633033,-17.50199116,3.47,1.59,157,71.9,16,87.6,1928,6.5,661759,547943,672386,665489,669289,656305,666182,666971,605548,606132,53.97,,,,,,,,12,1,4-Seam Fastball,1,3,3,1,3,1,3,1,Infield shift,Standard,138,0,-0.056
FF,4/16/2022,87.5,2.04,5.99,"Ryu, Hyun Jin",665506,547943,,ball,,,,,14,Cristian Pache flies out to left fielder Lourdes Gurriel Jr.,R,R,L,TOR,OAK,B,,,0,1,2022,1.27,1.12,1.16,1.97,,542194,,0,2,Top,,,,,672386,,,-4.774578415,-127.2691751,-5.886488725,14.82526391,26.5198959,-18.98566975,3.47,1.49,,,,87.9,1932,6.6,661759,547943,672386,665489,669289,656305,666182,666971,605548,606132,53.9,,,,,,,,12,2,4-Seam Fastball,1,3,3,1,3,1,3,1,Infield shift,Strategic,137,0,0.047
FC,4/16/2022,85.6,2.07,6.07,"Ryu, Hyun Jin",665506,547943,field_out,hit_into_play,,,,,2,Cristian Pache flies out to left fielder Lourdes Gurriel Jr.,R,R,L,TOR,OAK,X,7,fly_ball,1,1,2022,0.46,1.11,-0.07,3.16,,542194,,0,2,Top,96.6,94.55,,,672386,,,-5.997504963,-124.499973,-2.837199743,5.962574848,24.65604808,-20.23820219,3.47,1.59,271,95.7,50,85.8,1959,6.4,661759,547943,672386,665489,669289,656305,666182,666971,605548,606132,54.06,0,0,0,1,0,0,3,12,3,Cutter,1,3,3,1,3,1,3,1,Infield shift,Strategic,150,0.032,-0.341
FF,4/16/2022,87.9,1.95,6.07,"Ryu, Hyun Jin",623515,547943,,called_strike,,,,,2,"Drew Jackson reaches on a fielder's choice out, pitcher Hyun Jin Ryu to second baseman Santiago Espinal to third baseman Matt Chapman.   Christian Bethancourt out at 3rd.    Drew Jackson to 2nd.",R,R,L,TOR,OAK,S,,,0,0,2022,1.12,1.01,-0.12,3.33,,542194,,1,2,Top,,,,,672386,,,-7.347163273,-127.7333052,-2.590525431,13.79699344,27.11114986,-20.83943517,3.51,1.57,,,,87.9,1963,6.5,661759,547943,672386,665489,669289,656305,666182,666971,605548,606132,54.04,,,,,,,,13,1,4-Seam Fastball,1,3,3,1,3,1,3,1,Infield shift,Strategic,136,0,-0.043
CU,4/16/2022,71.9,1.89,6.18,"Ryu, Hyun Jin",623515,547943,,blocked_ball,,,,,13,"Drew Jackson reaches on a fielder's choice out, pitcher Hyun Jin Ryu to second baseman Santiago Espinal to third baseman Matt Chapman.   Christian Bethancourt out at 3rd.    Drew Jackson to 2nd.",R,R,L,TOR,OAK,B,,,0,1,2022,-0.99,-1.28,-1.67,0.31,,542194,,1,2,Top,,,,,672386,,,-5.393163994,-104.5229044,-1.813878159,-6.070522965,21.23090733,-41.31197269,3.47,1.6,,,,71.5,2613,6.5,661759,547943,672386,665489,669289,656305,666182,666971,605548,606132,54,,,,,,,,13,2,Curveball,1,3,3,1,3,1,3,1,Infield shift,Strategic,328,0,0.029
CU,4/16/2022,71.6,1.79,6.25,"Ryu, Hyun Jin",623515,547943,fielders_choice_out,hit_into_play,,,,,6,"Drew Jackson reaches on a fielder's choice out, pitcher Hyun Jin Ryu to second baseman Santiago Espinal to third baseman Matt Chapman.   Christian Bethancourt out at 3rd.    Drew Jackson to 2nd.",R,R,L,TOR,OAK,X,1,ground_ball,1,1,2022,-1.04,-1.31,0.56,2.25,,542194,,1,2,Top,129.04,177.38,,,672386,,,-0.67278974,-104.0437804,2.019897809,-7.285561079,21.4046691,-42.21559271,3.47,1.59,8,84.4,-15,71.1,2662,6.5,661759,547943,672386,665489,669289,656305,666182,666971,605548,606132,54.02,0.111,0.108,0,1,0,0,2,13,3,Curveball,1,3,3,1,3,1,3,1,Infield shift,Strategic,326,0.026,-0.305
FC,4/16/2022,85.3,2.02,6.03,"Ryu, Hyun Jin",640461,547943,,ball,,,,,13,"Chad Pinder grounds out sharply, shortstop Bo Bichette to first baseman Vladimir Guerrero.",R,R,L,TOR,OAK,B,,,0,0,2022,-0.15,0.74,-1.18,2.05,,623515,,2,2,Top,,,,,672386,,,-7.264288376,-124.0434385,-4.574098342,-0.144362008,24.12828566,-23.78268855,3.47,1.6,,,,85.9,2004,6.6,661759,547943,672386,665489,669289,656305,666182,666971,605548,606132,53.86,,,,,,,,14,1,Cutter,1,3,3,1,3,1,3,1,Infield shift,Strategic,155,0,0.037
FC,4/16/2022,85,1.98,6.02,"Ryu, Hyun Jin",640461,547943,,foul,,,,,1,"Chad Pinder grounds out sharply, shortstop Bo Bichette to first baseman Vladimir Guerrero.",R,R,L,TOR,OAK,S,,,1,0,2022,0.12,0.96,-0.6,3.09,,623515,,2,2,Top,,,,,672386,,,-6.330127497,-123.6764929,-2.509656501,2.41741158,23.00134778,-22.01690998,3.47,1.59,145,73.8,67,85.9,1934,6.7,661759,547943,672386,665489,669289,656305,666182,666971,605548,606132,53.77,,,,,,,,14,2,Cutter,1,3,3,1,3,1,3,1,Infield shift,Strategic,157,0,-0.053
FC,4/16/2022,85.6,2.06,6.02,"Ryu, Hyun Jin",640461,547943,field_out,hit_into_play,,,,,2,"Chad Pinder grounds out sharply, shortstop Bo Bichette to first baseman Vladimir Guerrero.",R,R,L,TOR,OAK,X,6,ground_ball,1,1,2022,0.56,1.1,-0.15,3.36,,623515,,2,2,Top,107.2,155.49,,,672386,,,-6.360752698,-124.6584443,-2.301823925,7.052159823,22.49107425,-20.37244648,3.47,1.59,124,105.9,8,86.4,1863,6.5,661759,547943,672386,665489,669289,656305,666182,666971,605548,606132,53.97,0.689,0.664,0,1,0,0,4,14,3,Cutter,1,3,3,1,3,1,3,1,Infield shift,Strategic,146,0.026,-0.298
SI,4/16/2022,92,-1.7,6.06,"Blackburn, Paul",656305,621112,,called_strike,,,,,13,Matt Chapman strikes out swinging.,R,R,R,TOR,OAK,S,,,0,0,2022,-1.17,0.92,-1.03,1.85,,,,0,2,Bot,,,,,669221,,,4.232933712,-133.8580859,-6.81951437,-14.98188185,28.93464605,-19.82080557,3.45,1.63,,,,91.8,1979,6.2,661759,621112,669221,542194,641914,675656,462101,640461,665506,623515,54.31,,,,,,,,15,1,Sinker,1,3,1,3,3,1,1,3,Standard,Standard,215,0,-0.034
SL,4/16/2022,80.8,-1.71,6.12,"Blackburn, Paul",656305,621112,,ball,,,,,14,Matt Chapman strikes out swinging.,R,R,R,TOR,OAK,B,,,0,1,2022,0.91,-0.67,1.39,1.06,,,,0,2,Bot,,,,,669221,,,5.169964516,-117.5165938,-3.301847125,7.305876157,23.89195757,-37.86887636,3.37,1.57,,,,80.3,2550,6.1,661759,621112,669221,542194,641914,675656,462101,640461,665506,623515,54.35,,,,,,,,15,2,Slider,1,3,1,3,3,1,1,3,Standard,Strategic,26,0,0.025
SI,4/16/2022,92.7,-1.63,5.97,"Blackburn, Paul",656305,621112,,ball,,,,,13,Matt Chapman strikes out swinging.,R,R,R,TOR,OAK,B,,,1,1,2022,-0.83,0.94,-0.5,1.35,,,,0,2,Bot,,,,,669221,,,4.704249057,-134.8119457,-8.087328804,-11.13644788,27.86369352,-19.18368365,3.48,1.54,,,,92.9,1851,6.3,661759,621112,669221,542194,641914,675656,462101,640461,665506,623515,54.16,,,,,,,,15,3,Sinker,1,3,1,3,3,1,1,3,Strategic,Strategic,208,0,0.049
CH,4/16/2022,87.7,-1.65,6.19,"Blackburn, Paul",656305,621112,,ball,,,,,14,Matt Chapman strikes out swinging.,R,R,R,TOR,OAK,B,,,2,1,2022,-1.18,0.93,0,0.72,,,,0,2,Bot,,,,,669221,,,6.431475597,-127.3658829,-9.015189906,-14.11139218,25.78765186,-20.39362755,3.45,1.63,,,,87.8,1909,6.4,661759,621112,669221,542194,641914,675656,462101,640461,665506,623515,54.06,,,,,,,,15,4,Changeup,1,3,1,3,3,1,1,3,Standard,Strategic,220,0,0.114
SI,4/16/2022,93.3,-1.56,6.01,"Blackburn, Paul",656305,621112,,called_strike,,,,,9,Matt Chapman strikes out swinging.,R,R,R,TOR,OAK,S,,,3,1,2022,-1.1,0.83,0.78,1.6,,,,0,2,Bot,,,,,669221,,,8.41120357,-135.5172627,-7.430152269,-15.39306913,27.64551436,-20.49343665,3.53,1.68,,,,93.5,1963,6.3,661759,621112,669221,542194,641914,675656,462101,640461,665506,623515,54.17,,,,,,,,15,5,Sinker,1,3,1,3,3,1,1,3,Standard,Strategic,205,0,-0.076
SI,4/16/2022,92.6,-1.47,6.01,"Blackburn, Paul",656305,621112,,foul,,,,,3,Matt Chapman strikes out swinging.,R,R,R,TOR,OAK,S,,,3,2,2022,-1.04,1.02,0.58,3.34,,,,0,2,Bot,,,,,669221,,,7.500492072,-134.6842103,-3.244399737,-14.30009279,28.77421369,-19.21038351,3.37,1.53,244,74.6,34,92.8,2062,6.4,661759,621112,669221,542194,641914,675656,462101,640461,665506,623515,54.12,,,,,,,,15,6,Sinker,1,3,1,3,3,1,1,3,Standard,Strategic,202,0,0
SI,4/16/2022,93.6,-1.61,5.96,"Blackburn, Paul",656305,621112,strikeout,swinging_strike,,,,,9,Matt Chapman strikes out swinging.,R,R,R,TOR,OAK,S,2,,3,2,2022,-1.22,0.71,0.28,1.84,,,,0,2,Bot,,,,,669221,,,7.597103589,-136.012248,-6.46859996,-16.83469303,29.24303296,-22.13301783,3.37,1.53,,,,93.8,2069,6.4,661759,621112,669221,542194,641914,675656,462101,640461,665506,623515,54.07,,,0,1,0,0,,15,7,Sinker,1,3,1,3,3,1,1,3,Standard,Strategic,206,-0.024,-0.299
SI,4/16/2022,93.3,-1.7,5.93,"Blackburn, Paul",641470,621112,,ball,,,,,13,Zack Collins singles on a line drive to right fielder Drew Jackson.,R,L,R,TOR,OAK,B,,,0,0,2022,-1.19,0.79,-1.36,1.6,,,,1,2,Bot,,,,,669221,,,3.497116736,-135.6640003,-7.125841087,-15.40798976,29.76830079,-21.04044496,3.67,1.65,,,,93.3,1950,6.3,661759,621112,669221,542194,641914,675656,462101,640461,665506,623515,54.17,,,,,,,,16,1,Sinker,1,3,1,3,3,1,1,3,Infield shift,Standard,212,0,0.023
CH,4/16/2022,88.5,-1.73,6.05,"Blackburn, Paul",641470,621112,,ball,,,,,14,Zack Collins singles on a line drive to right fielder Drew Jackson.,R,L,R,TOR,OAK,B,,,1,0,2022,-1.26,0.56,0.59,0.43,,,,1,2,Bot,,,,,669221,,,8.314592165,-128.4793563,-8.798018481,-15.69950557,25.9264441,-24.33200054,3.7,1.63,,,,88.7,2030,6.5,661759,621112,669221,542194,641914,675656,462101,640461,665506,623515,54.04,,,,,,,,16,2,Changeup,1,3,1,3,3,1,1,3,Infield shift,Standard,224,0,0.044
CH,4/16/2022,87.1,-1.68,6.19,"Blackburn, Paul",641470,621112,,called_strike,,,,,11,Zack Collins singles on a line drive to right fielder Drew Jackson.,R,L,R,TOR,OAK,S,,,2,0,2022,-1.26,0.64,-0.83,3.32,,,,1,2,Bot,,,,,669221,,,4.629191623,-126.7825143,-2.067179243,-14.58074982,24.70087841,-25.04341574,3.62,1.54,,,,87.3,1824,6.3,661759,621112,669221,542194,641914,675656,462101,640461,665506,623515,54.24,,,,,,,,16,3,Changeup,1,3,1,3,3,1,1,3,Infield shift,Standard,218,0,-0.042
SI,4/16/2022,92.3,-1.75,6.04,"Blackburn, Paul",641470,621112,,swinging_strike,,,,,11,Zack Collins singles on a line drive to right fielder Drew Jackson.,R,L,R,TOR,OAK,S,,,2,1,2022,-1.14,0.93,-1.25,3.4,,,,1,2,Bot,,,,,669221,,,3.768871748,-134.4542193,-2.9581563,-14.62311711,28.72262915,-20.43390311,3.49,1.6,,,,92.5,1980,6.3,661759,621112,669221,542194,641914,675656,462101,640461,665506,623515,54.18,,,,,,,,16,4,Sinker,1,3,1,3,3,1,1,3,Infield shift,Strategic,209,0,-0.046
FF,4/16/2022,93.9,-1.8,5.9,"Blackburn, Paul",641470,621112,single,hit_into_play,,,,,5,Zack Collins singles on a line drive to right fielder Drew Jackson.,R,L,R,TOR,OAK,X,9,line_drive,2,2,2022,-0.55,1.5,-0.25,2.43,,,,1,2,Bot,198.82,111.05,,,669221,,,5.258091394,-136.5064193,-6.565997178,-8.079730961,30.44485464,-12.14973955,3.49,1.6,220,91.1,17,93.8,2276,6.3,661759,621112,669221,542194,641914,675656,462101,640461,665506,623515,54.17,0.78,0.776,0.9,1,1,0,4,16,5,4-Seam Fastball,1,3,1,3,3,1,1,3,Infield shift,Strategic,210,0.027,0.284
SI,4/16/2022,92.9,-1.46,5.96,"Blackburn, Paul",672386,621112,,called_strike,,,,,14,Alejandro Kirk flies out to right fielder Drew Jackson.,R,R,R,TOR,OAK,S,,,0,0,2022,-1.18,0.89,0.89,2.34,,,641470,1,2,Bot,,,,,669221,,,8.604741913,-135.0526306,-5.435777736,-16.24396967,28.92598901,-20.28208009,3.18,1.52,,,,93,2026,6.4,661759,621112,669221,542194,641914,675656,462101,640461,665506,623515,54.12,,,,,,,,17,1,Sinker,1,3,1,3,3,1,1,3,Standard,Standard,221,0,-0.048
FC,4/16/2022,87.7,-1.52,6.09,"Blackburn, Paul",672386,621112,,ball,,,,,12,Alejandro Kirk flies out to right fielder Drew Jackson.,R,R,R,TOR,OAK,B,,,0,1,2022,0.3,0.39,0.37,3.76,,,641470,1,2,Bot,,,,,669221,,,3.939366705,-127.6777423,-0.327218073,2.497573695,26.29738054,-28.03678096,3.26,1.49,,,,87.4,2562,6.1,661759,621112,669221,542194,641914,675656,462101,640461,665506,623515,54.42,,,,,,,,17,2,Cutter,1,3,1,3,3,1,1,3,Standard,Standard,159,0,0.031
CH,4/16/2022,87.3,-1.65,6.07,"Blackburn, Paul",672386,621112,,ball,,,,,14,Alejandro Kirk flies out to right fielder Drew Jackson.,R,R,R,TOR,OAK,B,,,1,1,2022,-1.21,0.52,0.92,0.84,,,641470,1,2,Bot,,,,,669221,,,8.673355338,-126.6483774,-7.477490637,-14.82260367,25.35623963,-25.25690054,3.26,1.46,,,,87.3,1948,6.4,661759,621112,669221,542194,641914,675656,462101,640461,665506,623515,54.12,,,,,,,,17,3,Changeup,1,3,1,3,3,1,1,3,Standard,Standard,218,0,0.073
SI,4/16/2022,92.3,-1.51,5.97,"Blackburn, Paul",672386,621112,field_out,hit_into_play,,,,,2,Alejandro Kirk flies out to right fielder Drew Jackson.,R,R,R,TOR,OAK,X,9,fly_ball,2,1,2022,-1.11,0.77,0.06,3.05,,,641470,1,2,Bot,209.09,91.1,,,669221,,,6.403687674,-134.2182036,-3.260750357,-14.82715689,29.05445054,-22.38835464,3.26,1.48,336,98.3,30,92.2,1995,6.3,661759,621112,669221,542194,641914,675656,462101,640461,665506,623515,54.2,0.349,0.621,0,1,0,0,6,17,4,Sinker,1,3,1,3,3,1,1,3,Standard,Standard,205,-0.03,-0.357
FC,4/16/2022,86.1,-1.45,6.11,"Blackburn, Paul",669289,621112,,called_strike,,,,,12,"Santiago Espinal grounds into a force out, shortstop Elvis Andrus to second baseman Sheldon Neuse.   Zack Collins out at 2nd.",R,R,R,TOR,OAK,S,,,0,0,2022,0.42,0.17,1.23,2.57,,,641470,2,2,Bot,,,,,669221,,,5.505696302,-125.3817237,-2.517983885,3.259717371,25.73463246,-30.04660187,3.49,1.61,,,,86.1,2638,6.3,661759,621112,669221,542194,641914,675656,462101,640461,665506,623515,54.24,,,,,,,,18,1,Cutter,1,3,1,3,3,1,1,3,Standard,Standard,124,0,-0.035
SI,4/16/2022,92.3,-1.55,6.09,"Blackburn, Paul",669289,621112,,ball,,,,,11,"Santiago Espinal grounds into a force out, shortstop Elvis Andrus to second baseman Sheldon Neuse.   Zack Collins out at 2nd.",R,R,R,TOR,OAK,B,,,0,1,2022,-1.02,0.96,-1.09,2.81,,,641470,2,2,Bot,,,,,669221,,,3.397995784,-134.4141364,-4.640417514,-13.10555595,28.49900074,-19.69655844,3.59,1.6,,,,92.5,2002,6.3,661759,621112,669221,542194,641914,675656,462101,640461,665506,623515,54.18,,,,,,,,18,2,Sinker,1,3,1,3,3,1,1,3,Standard,Standard,206,0,0.026
FF,4/16/2022,92.7,-1.44,6,"Blackburn, Paul",669289,621112,,called_strike,,,,,3,"Santiago Espinal grounds into a force out, shortstop Elvis Andrus to second baseman Sheldon Neuse.   Zack Collins out at 2nd.",R,R,R,TOR,OAK,S,,,1,1,2022,-0.47,1.32,0.68,3.06,,,641470,2,2,Bot,,,,,669221,,,6.446518568,-134.8118569,-4.590311587,-7.158042637,31.22350916,-15.28279374,3.48,1.57,,,,92.5,2157,6.4,661759,621112,669221,542194,641914,675656,462101,640461,665506,623515,54.14,,,,,,,,18,3,4-Seam Fastball,1,3,1,3,3,1,1,3,Standard,Standard,211,0,-0.051
SI,4/16/2022,93.4,-1.5,6.03,"Blackburn, Paul",669289,621112,force_out,hit_into_play,,,,,7,"Santiago Espinal grounds into a force out, shortstop Elvis Andrus to second baseman Sheldon Neuse.   Zack Collins out at 2nd.",R,R,R,TOR,OAK,X,6,ground_ball,1,2,2022,-1.06,0.85,-0.31,1.96,,,641470,2,2,Bot,106.18,152.44,,,669221,,,5.391132816,-135.8019921,-6.609182835,-14.30862919,28.8520514,-20.38655204,3.3,1.5,4,99.8,-23,93.5,1989,6.3,661759,621112,669221,542194,641914,675656,462101,640461,665506,623515,54.16,0.14,0.131,0,1,0,0,2,18,4,Sinker,1,3,1,3,3,1,1,3,Standard,Standard,207,-0.025,-0.158
FF,4/16/2022,87.6,2.25,6.02,"Ryu, Hyun Jin",462101,547943,,ball,,,,,12,Elvis Andrus flies out to center fielder Bradley Zimmer.,R,R,L,TOR,OAK,B,,,0,0,2022,1.03,1.38,1.34,2.39,,,,0,3,Top,,,,,672386,,,-4.346544884,-127.4347241,-5.46733079,12.1032755,27.977448,-16.27079981,3.32,1.41,,,,87.7,1903,6.5,661759,547943,672386,665489,669289,656305,666182,666971,605548,606132,53.99,,,,,,,,19,1,4-Seam Fastball,1,3,3,1,3,1,3,1,Infield shift,Strategic,134,0,0.033
CU,4/16/2022,70.2,1.97,6.26,"Ryu, Hyun Jin",462101,547943,,ball,,,,,12,Elvis Andrus flies out to center fielder Bradley Zimmer.,R,R,L,TOR,OAK,B,,,1,0,2022,-1.22,-1.18,0.71,3.66,,,,0,3,Top,,,,,672386,,,-0.40592751,-102.0285086,4.725714946,-8.347717024,19.60488891,-41.48442579,3.1,1.35,,,,69.7,2489,6.3,661759,547943,672386,665489,669289,656305,666182,666971,605548,606132,54.16,,,,,,,,19,2,Curveball,1,3,3,1,3,1,3,1,Infield shift,Strategic,319,0,0.063
FF,4/16/2022,88.3,2.14,5.91,"Ryu, Hyun Jin",462101,547943,,foul,,,,,8,Elvis Andrus flies out to center fielder Bradley Zimmer.,R,R,L,TOR,OAK,S,,,2,0,2022,1.03,1.4,-0.04,1.88,,,,0,3,Top,,,,,672386,,,-7.504613517,-128.2890635,-6.643357998,12.95177203,27.90568894,-15.45820052,3.37,1.53,,,,88.7,1986,6.7,661759,547943,672386,665489,669289,656305,666182,666971,605548,606132,53.78,,,,,,,,19,3,4-Seam Fastball,1,3,3,1,3,1,3,1,Infield shift,Standard,130,0,-0.056
FC,4/16/2022,86,2.08,6.06,"Ryu, Hyun Jin",462101,547943,,ball,,,,,11,Elvis Andrus flies out to center fielder Bradley Zimmer.,R,R,L,TOR,OAK,B,,,2,1,2022,0.11,0.76,-1.42,2.85,,,,0,3,Top,,,,,672386,,,-8.533131814,-125.0050127,-2.924322909,2.76122522,24.22293954,-23.84483336,3.29,1.41,,,,86.4,1973,6.5,661759,547943,672386,665489,669289,656305,666182,666971,605548,606132,53.95,,,,,,,,19,4,Cutter,1,3,3,1,3,1,3,1,Infield shift,Strategic,150,0,0.114
FF,4/16/2022,89.6,2.1,5.94,"Ryu, Hyun Jin",462101,547943,field_out,hit_into_play,,,,,2,Elvis Andrus flies out to center fielder Bradley Zimmer.,R,R,L,TOR,OAK,X,8,fly_ball,3,1,2022,0.98,1.28,0,2.85,,,,0,3,Top,139.12,76.62,,,672386,,,-7.272325375,-130.3105954,-4.340866409,12.70172297,27.24868398,-16.88018884,3.37,1.53,305,91.9,41,89.8,1972,6.4,661759,547943,672386,665489,669289,656305,666182,666971,605548,606132,54.06,0.009,0.008,0,1,0,0,3,19,5,4-Seam Fastball,1,3,3,1,3,1,3,1,Infield shift,Strategic,134,0.017,-0.375
CH,4/16/2022,79.9,2.22,5.86,"Ryu, Hyun Jin",476704,547943,,swinging_strike,,,,,6,Jed Lowrie singles on a sharp line drive to left fielder Lourdes Gurriel Jr.,R,R,L,TOR,OAK,S,,,0,0,2022,1.13,1.21,0.54,2.54,,,,1,3,Top,,,,,672386,,,-5.841990476,-116.1438163,-2.851949588,11.3236329,22.65758877,-20.93704042,3.37,1.53,,,,80.2,1635,6.6,661759,547943,672386,665489,669289,656305,666182,666971,605548,606132,53.88,,,,,,,,20,1,Changeup,1,3,3,1,3,1,3,1,Infield shift,Strategic,124,0,-0.024
FF,4/16/2022,89.1,2.04,5.92,"Ryu, Hyun Jin",476704,547943,,ball,,,,,12,Jed Lowrie singles on a sharp line drive to left fielder Lourdes Gurriel Jr.,R,R,L,TOR,OAK,B,,,0,1,2022,1,1.11,1.39,2.54,,,,1,3,Top,,,,,672386,,,-3.712697009,-129.7586154,-4.64554592,12.04771004,26.27505162,-18.89076606,3.45,1.54,,,,89.8,1926,6.6,661759,547943,672386,665489,669289,656305,666182,666971,605548,606132,53.92,,,,,,,,20,2,4-Seam Fastball,1,3,3,1,3,1,3,1,Infield shift,Strategic,137,0,0.016
CH,4/16/2022,79.4,2.15,5.84,"Ryu, Hyun Jin",476704,547943,single,hit_into_play,,,,,7,Jed Lowrie singles on a sharp line drive to left fielder Lourdes Gurriel Jr.,R,R,L,TOR,OAK,X,7,line_drive,1,1,2022,1.02,1.26,-0.32,1.88,,,,1,3,Top,104.12,98.78,,,672386,,,-7.357764478,-115.3109266,-4.254511314,10.42181973,21.24273859,-20.33358299,3.37,1.53,151,102.1,8,79.8,1723,6.6,661759,547943,672386,665489,669289,656305,666182,666971,605548,606132,53.88,0.689,0.632,0.9,1,1,0,4,20,3,Changeup,1,3,3,1,3,1,3,1,Infield shift,Strategic,123,-0.018,0.27
CU,4/16/2022,71.8,1.86,6.18,"Ryu, Hyun Jin",669221,547943,,ball,,,,,13,Sean Murphy homers (2) on a fly ball to center field.   Jed Lowrie scores.,R,R,L,TOR,OAK,B,,,0,0,2022,-1.07,-1.1,-0.77,1.37,,,476704,1,3,Top,,,,,672386,,,-3.406086855,-104.3527937,-0.024139967,-6.992563695,20.93483662,-40.31743381,3.45,1.6,,,,71.3,2538,6.4,661759,547943,672386,665489,669289,656305,666182,666971,605548,606132,54.1,,,,,,,,21,1,Curveball,1,3,3,1,3,1,3,1,Infield shift,Strategic,324,0,0.042
FC,4/16/2022,84.8,1.97,6.14,"Ryu, Hyun Jin",669221,547943,,ball,,,,,13,Sean Murphy homers (2) on a fly ball to center field.   Jed Lowrie scores.,R,R,L,TOR,OAK,B,,,1,0,2022,0.04,0.64,-1.32,2.01,,,476704,1,3,Top,,,,,672386,,,-7.791589447,-123.2501477,-4.623091367,1.892819835,24.05874197,-24.90956027,3.49,1.6,,,,85.3,1963,6.6,661759,547943,672386,665489,669289,656305,666182,666971,605548,606132,53.87,,,,,,,,21,2,Cutter,1,3,3,1,3,1,3,1,Infield shift,Strategic,157,0,0.08
FF,4/16/2022,88.2,2.09,5.87,"Ryu, Hyun Jin",669221,547943,home_run,hit_into_play,,,,,5,Sean Murphy homers (2) on a fly ball to center field.   Jed Lowrie scores.,R,R,L,TOR,OAK,X,,fly_ball,2,0,2022,1.1,1.29,0.23,2.65,,,476704,1,3,Top,87.26,19.81,,,672386,,,-6.851762126,-128.1797439,-4.401485443,13.61304824,28.17352478,-17.23475747,3.49,1.6,452,114,25,88.6,2015,6.7,661759,547943,672386,665489,669289,656305,666182,666971,605548,606132,53.78,0.989,2.001,2,1,0,3,6,21,3,4-Seam Fastball,1,3,3,1,5,1,5,1,Infield shift,Strategic,128,-0.137,1.597
CU,4/16/2022,71.5,1.91,6.13,"Ryu, Hyun Jin",641914,547943,field_out,hit_into_play,,,,,8,"Sheldon Neuse grounds out sharply, second baseman Santiago Espinal to first baseman Vladimir Guerrero.",R,R,L,TOR,OAK,X,4,ground_ball,0,0,2022,-1.19,-1.21,-0.22,2.01,,,,1,3,Top,127.76,145.53,,,672386,,,-2.188908346,-103.9937545,1.650881943,-8.027205587,22.1583813,-41.38915149,3.37,1.53,15,100.8,-7,70.8,2631,6.4,661759,547943,672386,665489,669289,656305,666182,666971,605548,606132,54.12,0.286,0.276,0,1,0,0,2,22,1,Curveball,1,5,5,1,5,1,5,1,Infield shift,Strategic,322,0.006,-0.156
CH,4/16/2022,78.8,2.23,5.87,"Ryu, Hyun Jin",675656,547943,field_out,hit_into_play,,,,,14,Kevin Smith flies out to left fielder Lourdes Gurriel Jr.,R,R,L,TOR,OAK,X,7,fly_ball,0,0,2022,1.33,1.03,0.83,2.34,,,,2,3,Top,98.61,99.51,,,672386,,,-5.539422253,-114.5605792,-2.718969585,12.7128854,22.82037586,-22.84496977,3.37,1.53,258,76.4,39,78.9,1564,6.6,661759,547943,672386,665489,669289,656305,666182,666971,605548,606132,53.9,0.117,0.105,0,1,0,0,3,23,1,Changeup,1,5,5,1,5,1,5,1,Infield shift,Strategic,122,0.005,-0.099
