pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
FF,9/12/2022,95.1,3.28,5.54,"Rogers, Trevor",664029,669432,,ball,,,,,14,Mark Mathias strikes out swinging.,R,R,L,MIA,TEX,B,,,0,0,2022,1.41,1.18,0.21,1.3,,,,0,2,Top,,,,,607732,,,-11.2347624,-137.8135496,-8.068388327,20.49176684,32.43433624,-15.45321837,3.24,1.62,,,,95.1,2464,6.6,661420,669432,607732,650331,641779,605119,500743,542932,668709,666464,53.86,,,,,,,,8,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,119,0,0.033
FF,9/12/2022,95.1,3.29,5.64,"Rogers, Trevor",664029,669432,,ball,,,,,12,Mark Mathias strikes out swinging.,R,R,L,MIA,TEX,B,,,1,0,2022,1.44,1.13,1.16,3.04,,,,0,2,Top,,,,,607732,,,-8.816293181,-138.1622269,-3.647814756,20.47746067,32.94726773,-17.1218916,3.26,1.62,,,,94.9,2442,6.4,661420,669432,607732,650331,641779,605119,500743,542932,668709,666464,54.07,,,,,,,,8,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,119,0,0.063
FF,9/12/2022,94.9,3.21,5.64,"Rogers, Trevor",664029,669432,,called_strike,,,,,13,Mark Mathias strikes out swinging.,R,R,L,MIA,TEX,S,,,2,0,2022,1.3,1.3,-0.09,1.45,,,,0,2,Top,,,,,607732,,,-11.60054069,-137.5075906,-8.193658287,19.18433664,32.14461322,-13.89960362,3.3,1.58,,,,95,2510,6.7,661420,669432,607732,650331,641779,605119,500743,542932,668709,666464,53.8,,,,,,,,8,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,126,0,-0.056
CH,9/12/2022,86.9,3.18,5.53,"Rogers, Trevor",664029,669432,,ball,,,,,14,Mark Mathias strikes out swinging.,R,R,L,MIA,TEX,B,,,2,1,2022,1.34,-0.19,1.14,2.12,,,,0,2,Top,,,,,607732,,,-7.686127198,-126.2887806,-1.574398688,15.88894479,26.28993792,-34.08676568,3.23,1.62,,,,87.5,1447,6.8,661420,669432,607732,650331,641779,605119,500743,542932,668709,666464,53.73,,,,,,,,8,4,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,111,0,0.114
FF,9/12/2022,95.5,3.19,5.58,"Rogers, Trevor",664029,669432,,swinging_strike,,,,,6,Mark Mathias strikes out swinging.,R,R,L,MIA,TEX,S,,,3,1,2022,1.47,1.12,0.74,2.55,,,,0,2,Top,,,,,607732,,,-9.816687229,-138.556777,-4.838382018,21.1396355,33.05039081,-16.8279921,3.26,1.62,,,,95.8,2531,6.8,661420,669432,607732,650331,641779,605119,500743,542932,668709,666464,53.75,,,,,,,,8,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,117,0,-0.076
FF,9/12/2022,96.2,3.2,5.59,"Rogers, Trevor",664029,669432,strikeout,swinging_strike,,,,,3,Mark Mathias strikes out swinging.,R,R,L,MIA,TEX,S,2,,3,2,2022,1.36,1.24,0.38,2.82,,,,0,2,Top,,,,,607732,,,-10.62817935,-139.6481347,-4.542749997,20.27052467,33.54535849,-15.15008141,3.26,1.62,,,,96.5,2567,6.7,661420,669432,607732,650331,641779,605119,500743,542932,668709,666464,53.76,,,0,1,0,0,,8,6,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,126,0.023,-0.299
CH,9/12/2022,87.9,3.12,5.4,"Rogers, Trevor",673962,669432,,ball,,,,,13,Josh Jung strikes out swinging.,R,R,L,MIA,TEX,B,,,0,0,2022,1.48,0.16,-0.82,1.42,,,,1,2,Top,,,,,607732,,,-12.73961285,-127.3269342,-3.837625899,18.68403907,26.12508217,-29.83828987,3.4,1.59,,,,88.7,1588,7.1,661420,669432,607732,650331,641779,605119,500743,542932,668709,666464,53.45,,,,,,,,9,1,Changeup,0,0,0,0,0,0,0,0,Infield shift,Standard,110,0,0.023
FF,9/12/2022,96.6,3.2,5.59,"Rogers, Trevor",673962,669432,,ball,,,,,13,Josh Jung strikes out swinging.,R,R,L,MIA,TEX,B,,,1,0,2022,1.28,1.38,-0.21,1.35,,,,1,2,Top,,,,,607732,,,-12.0286062,-139.9120882,-8.853911948,19.57340718,33.80821992,-12.02779038,3.53,1.59,,,,96.6,2600,6.7,661420,669432,607732,650331,641779,605119,500743,542932,668709,666464,53.78,,,,,,,,9,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,120,0,0.044
FF,9/12/2022,96,3.22,5.65,"Rogers, Trevor",673962,669432,,foul,,,,,8,Josh Jung strikes out swinging.,R,R,L,MIA,TEX,S,,,2,0,2022,1.39,1.25,-0.17,2.01,,,,1,2,Top,,,,,607732,,,-12.04426416,-139.0957514,-6.759256366,20.81132869,33.39949137,-14.57085125,3.47,1.59,178,74.8,30,95.2,2688,6.2,661420,669432,607732,650331,641779,605119,500743,542932,668709,666464,54.29,,,,,,,,9,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,127,0,-0.042
SL,9/12/2022,82.3,3.08,5.6,"Rogers, Trevor",673962,669432,,foul,,,,,4,Josh Jung strikes out swinging.,R,R,L,MIA,TEX,S,,,2,1,2022,-1.12,0.62,-0.58,2.75,,,,1,2,Top,,,,,607732,,,-6.156593409,-119.6000954,-1.005999956,-9.258883714,26.95233636,-26.30736263,3.47,1.59,9,79.1,-17,82.2,2044,6.7,661420,669432,607732,650331,641779,605119,500743,542932,668709,666464,53.8,,,,,,,,9,4,Slider,0,0,0,0,0,0,0,0,Infield shift,Standard,244,0,-0.046
