pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
SL,6/21/2022,88.1,-1.61,6.24,"Cease, Dylan",666182,656302,,foul,,,,,5,Bo Bichette walks.,R,R,R,CWS,TOR,S,,,2,2,2022,0.5,-0.21,0.23,3.02,,,,1,4,Top,,,,,664874,,,3.39897423,-128.3813237,-1.348466316,4.925930416,24.57145929,-34.4859597,3.77,1.71,160,71.3,18,87.8,2957,5.9,661481,656302,664874,547989,543281,664901,641313,572041,673357,641553,54.62,,,,,,,,24,5,Slider,1,0,0,1,0,1,0,1,Strategic,Standard,9,0,0
FF,6/21/2022,98.4,-1.17,6.41,"Cease, Dylan",666182,656302,,ball,,,,,12,Bo Bichette walks.,R,R,R,CWS,TOR,B,,,2,2,2022,-0.45,1.59,0.15,4.69,,,,1,4,Top,,,,,664874,,,4.612033643,-143.301346,-2.871740813,-7.312279765,33.080151,-9.793169701,3.66,1.68,,,,97.9,2468,5.9,661481,656302,664874,547989,543281,664901,641313,572041,673357,641553,54.56,,,,,,,,24,6,4-Seam Fastball,1,0,0,1,0,1,0,1,Strategic,Standard,192,0,0.073
FF,6/21/2022,98,-1.27,6.38,"Cease, Dylan",666182,656302,walk,ball,,,,,11,Bo Bichette walks.,R,R,R,CWS,TOR,B,,,3,2,2022,-0.4,1.57,-0.82,3.95,,,,1,4,Top,,,,,664874,,,2.129280431,-142.7817942,-4.726778208,-5.967964193,29.81009849,-9.79818522,3.66,1.66,,,,97.9,2518,5.9,661481,656302,664874,547989,543281,664901,641313,572041,673357,641553,54.57,,,0.7,1,0,0,,24,7,4-Seam Fastball,1,0,0,1,0,1,0,1,Strategic,Standard,195,-0.032,0.212
SL,6/21/2022,89.5,-1.71,6.2,"Cease, Dylan",665489,656302,,blocked_ball,,,,,14,Vladimir Guerrero Jr.  walks.,R,R,R,CWS,TOR,B,,,0,0,2022,0.23,0.13,0.9,0.97,,,666182,1,4,Top,,,,,664874,,,5.961728185,-130.2622906,-7.229443593,1.510592533,23.81820823,-29.5662778,3.76,1.71,,,,89.8,2905,6.2,661481,656302,664874,547989,543281,664901,641313,572041,673357,641553,54.3,,,,,,,,25,1,Slider,1,0,0,1,0,1,0,1,Standard,Standard,56,0,0.042
SL,6/21/2022,88.8,-1.58,6.2,"Cease, Dylan",665489,656302,,blocked_ball,,,,,14,Vladimir Guerrero Jr.  walks.,R,R,R,CWS,TOR,B,,,1,0,2022,0.52,-0.05,1.46,0.73,,,666182,1,4,Top,,,,,664874,,,6.335918031,-129.3250759,-7.36467642,4.92270626,20.89943142,-31.64770994,3.72,1.62,,,,89.5,3011,6.2,661481,656302,664874,547989,543281,664901,641313,572041,673357,641553,54.34,,,,,,,,25,2,Slider,1,0,0,1,0,1,0,1,Standard,Standard,110,-0.02,0.08
FF,6/21/2022,97.2,-1.13,6.32,"Cease, Dylan",665489,656302,,called_strike,,,,,12,Vladimir Guerrero Jr.  walks.,R,R,R,CWS,TOR,S,,,2,0,2022,-0.2,1.47,1.04,3.38,,666182,,1,4,Top,,,,,664874,,,6.235706471,-141.4317493,-5.747883703,-3.973942206,29.18810973,-11.24923162,3.72,1.64,,,,97.2,2492,6.1,661481,656302,664874,547989,543281,664901,641313,572041,673357,641553,54.44,,,,,,,,25,3,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,194,0,-0.062
FF,6/21/2022,97.8,-1.37,6.32,"Cease, Dylan",665489,656302,,ball,,,,,3,Vladimir Guerrero Jr.  walks.,R,R,R,CWS,TOR,B,,,2,1,2022,-0.18,1.66,0.67,3.58,,666182,,1,4,Top,,,,,664874,,,5.891911762,-142.2788535,-5.721675996,-3.684554094,30.59427207,-8.478617744,3.72,1.7,,,,97.6,2576,6,661481,656302,664874,547989,543281,664901,641313,572041,673357,641553,54.47,,,,,,,,25,4,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,195,0.072,0.078
FF,6/21/2022,98.7,-0.95,6.36,"Cease, Dylan",665489,656302,walk,ball,,,,,14,Vladimir Guerrero Jr.  walks.,R,R,R,CWS,TOR,B,,,3,1,2022,0.39,1.42,2.02,2.63,,,,2,4,Top,,,,,664874,,,7.138626618,-143.4429754,-7.968557318,3.867072162,31.78942786,-10.96532491,3.72,1.69,,,,98.4,2330,6.1,661481,656302,664874,547989,543281,664901,641313,572041,673357,641553,54.42,,,0.7,1,0,0,,25,5,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,196,-0.016,0.065
SL,6/21/2022,89.2,-1.63,6.23,"Cease, Dylan",672386,656302,,called_strike,,,,,5,"Alejandro Kirk grounds out, third baseman Danny Mendick to first baseman Jose Abreu.",R,R,R,CWS,TOR,S,,,0,0,2022,0.34,-0.13,0.18,2.59,,,665489,2,4,Top,,,,,664874,,,3.726514025,-130.003047,-2.763241116,3.29603728,22.75534793,-33.37441709,3.26,1.53,,,,89.6,2756,6.1,661481,656302,664874,547989,543281,664901,641313,572041,673357,641553,54.4,,,,,,,,26,1,Slider,1,0,0,1,0,1,0,1,Standard,Standard,91,0,-0.035
SL,6/21/2022,88.5,-1.45,6.28,"Cease, Dylan",672386,656302,,ball,,,,,14,"Alejandro Kirk grounds out, third baseman Danny Mendick to first baseman Jose Abreu.",R,R,R,CWS,TOR,B,,,0,1,2022,0.27,-0.31,0.98,0.99,,,665489,2,4,Top,,,,,664874,,,5.363102957,-128.8138934,-6.22073431,2.000093563,23.95668412,-34.67872082,3.22,1.53,,,,88.6,2899,6.1,661481,656302,664874,547989,543281,664901,641313,572041,673357,641553,54.42,,,,,,,,26,2,Slider,1,0,0,1,0,1,0,1,Standard,Standard,31,0,0.026
SL,6/21/2022,88.4,-1.5,6.21,"Cease, Dylan",672386,656302,,called_strike,,,,,14,"Alejandro Kirk grounds out, third baseman Danny Mendick to first baseman Jose Abreu.",R,R,R,CWS,TOR,S,,,1,1,2022,0.43,-0.22,0.91,1.47,,,665489,2,4,Top,,,,,664874,,,4.969033305,-128.6391799,-5.010190268,3.767582935,25.90616507,-33.84945273,3.19,1.53,,,,88.1,2923,6,661481,656302,664874,547989,543281,664901,641313,572041,673357,641553,54.47,,,,,,,,26,3,Slider,1,0,0,1,0,1,0,1,Standard,Standard,28,0,-0.051
SL,6/21/2022,88.5,-1.52,6.3,"Cease, Dylan",672386,656302,,foul,,,,,14,"Alejandro Kirk grounds out, third baseman Danny Mendick to first baseman Jose Abreu.",R,R,R,CWS,TOR,S,,,1,2,2022,0.43,-0.16,0.57,1.1,,,665489,2,4,Top,,,,,664874,,,4.180891538,-128.8304622,-6.304165088,3.950549889,25.43085019,-32.90995843,3.13,1.47,2,60.8,-25,88.3,2969,6,661481,656302,664874,547989,543281,664901,641313,572041,673357,641553,54.48,,,,,,,,26,4,Slider,1,0,0,1,0,1,0,1,Standard,Standard,358,0,0
FF,6/21/2022,97.7,-1.28,6.45,"Cease, Dylan",672386,656302,,ball,,,,,12,"Alejandro Kirk grounds out, third baseman Danny Mendick to first baseman Jose Abreu.",R,R,R,CWS,TOR,B,,,1,2,2022,-0.11,1.61,0.34,3.94,,,665489,2,4,Top,,,,,664874,,,4.574842376,-142.1522347,-4.937513425,-2.576792755,32.02195812,-9.462634402,3.24,1.51,,,,97.2,2586,6,661481,656302,664874,547989,543281,664901,641313,572041,673357,641553,54.54,,,,,,,,26,5,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,193,0,0.029
FF,6/21/2022,98.3,-1.22,6.27,"Cease, Dylan",672386,656302,,foul,,,,,14,"Alejandro Kirk grounds out, third baseman Danny Mendick to first baseman Jose Abreu.",R,R,R,CWS,TOR,S,,,2,2,2022,-0.31,1.52,1.14,2.2,,,665489,2,4,Top,,,,,664874,,,7.059211121,-142.853686,-9.045753124,-5.749770914,31.31610816,-9.44069648,3.13,1.47,237,73,35,98,2499,6.1,661481,656302,664874,547989,543281,664901,641313,572041,673357,641553,54.39,,,,,,,,26,6,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,200,0,0
SL,6/21/2022,89.2,-1.8,6.05,"Cease, Dylan",672386,656302,field_out,hit_into_play,,,,,14,"Alejandro Kirk grounds out, third baseman Danny Mendick to first baseman Jose Abreu.",R,R,R,CWS,TOR,X,5,ground_ball,2,2,2022,0.56,0.03,1.21,1.73,,,665489,2,4,Top,109.04,177.49,,,664874,,,6.189575398,-129.8237948,-4.710472053,5.189751701,24.56403502,-31.10070176,3.13,1.47,2,67.4,-46,89.2,2860,6.1,661481,656302,664874,547989,543281,664901,641313,572041,673357,641553,54.41,0.197,0.198,0,1,0,0,2,26,7,Slider,1,0,0,1,0,1,0,1,Standard,Standard,74,0.029,-0.188
FF,6/21/2022,96.8,-2.23,5.91,"Gausman, Kevin",572041,592332,field_out,hit_into_play,,,,,7,"AJ Pollock grounds out, shortstop Bo Bichette to first baseman Vladimir Guerrero Jr.",R,R,R,CWS,TOR,X,6,ground_ball,0,0,2022,-1.06,1.06,-0.75,1.98,,,,0,4,Bot,112.98,148.61,,,672386,,,6.381033913,-140.646831,-7.365443097,-15.52100992,33.19637263,-16.54369861,3.56,1.69,2,82.6,-40,97,2331,6.6,661481,592332,672386,665489,669289,656305,666182,666971,606132,606192,53.9,0.069,0.062,0,1,0,0,2,27,1,4-Seam Fastball,1,0,1,0,0,1,1,0,Standard,Standard,218,-0.02,-0.221
SL,6/21/2022,83.6,-2.39,5.87,"Gausman, Kevin",641553,592332,,called_strike,,,,,13,Adam Engel strikes out swinging.,R,R,R,CWS,TOR,S,,,0,0,2022,0.11,0.08,-0.24,1.54,,,,1,4,Bot,,,,,672386,,,4.743108177,-121.5239789,-3.541262215,-0.014612267,28.92918281,-30.83770748,3.56,1.75,,,,82.8,2143,6.3,661481,592332,672386,665489,669289,656305,666182,666971,606132,606192,54.16,,,,,,,,28,1,Slider,1,0,1,0,0,1,1,0,Standard,Strategic,128,0,-0.024
SL,6/21/2022,84.4,-2.4,5.86,"Gausman, Kevin",641553,592332,,swinging_strike,,,,,14,Adam Engel strikes out swinging.,R,R,R,CWS,TOR,S,,,0,1,2022,0.17,0.21,1.12,1.37,,,,1,4,Bot,,,,,672386,,,7.832241196,-122.7598288,-4.5601061,0.368481208,21.89789508,-29.34057562,3.43,1.67,,,,84.7,2273,6.3,661481,592332,672386,665489,669289,656305,666182,666971,606132,606192,54.21,,,,,,,,28,2,Slider,1,0,1,0,0,1,1,0,Standard,Standard,164,0,-0.031
SL,6/21/2022,87.4,-2.33,5.83,"Gausman, Kevin",641553,592332,,ball,,,,,14,Adam Engel strikes out swinging.,R,R,R,CWS,TOR,B,,,0,2,2022,0.16,0.39,1.34,1.89,,,,1,4,Bot,,,,,672386,,,8.507997442,-127.0159748,-4.141068789,-0.105779773,26.89536924,-27.22245669,3.56,1.67,,,,87.2,2406,6.3,661481,592332,672386,665489,669289,656305,666182,666971,606132,606192,54.21,,,,,,,,28,3,Slider,1,0,1,0,0,1,1,0,Standard,Standard,233,0,0.011
FS,6/21/2022,86.2,-2.48,5.76,"Gausman, Kevin",641553,592332,strikeout,swinging_strike,,,,,14,Adam Engel strikes out swinging.,R,R,R,CWS,TOR,S,2,,1,2,2022,-1.14,0.4,0.26,0.84,,,,1,4,Bot,,,,,672386,,,8.840577825,-125.2540419,-6.3299135,-13.72239457,23.00138562,-26.9042741,3.43,1.67,,,,86.7,1668,6.5,661481,592332,672386,665489,669289,656305,666182,666971,606132,606192,54.02,,,0,1,0,0,,28,4,Split-Finger,1,0,1,0,0,1,1,0,Standard,Standard,233,-0.015,-0.112
SL,6/21/2022,86.8,-2.5,5.66,"Gausman, Kevin",664874,592332,,ball,,,,,14,Seby Zavala walks.,R,R,R,CWS,TOR,B,,,0,0,2022,-0.07,0.35,1.95,0.57,,,,2,4,Bot,,,,,672386,,,10.80779686,-125.9723047,-6.735896374,-2.821818304,24.54087545,-27.20778194,3.46,1.61,,,,87.1,2347,6.5,661481,592332,672386,665489,669289,656305,666182,666971,606132,606192,53.96,,,,,,,,29,1,Slider,1,0,1,0,0,1,1,0,Standard,Strategic,243,0,0.015
FS,6/21/2022,85.3,-2.48,5.85,"Gausman, Kevin",664874,592332,,foul,,,,,4,Seby Zavala walks.,R,R,R,CWS,TOR,S,,,1,0,2022,-1.05,0.51,-0.66,2.61,,,,2,4,Bot,,,,,672386,,,6.421117549,-124.2149056,-2.436041355,-12.13808125,21.26342426,-26.61358534,3.24,1.48,4,94,-30,86,1557,6.3,661481,592332,672386,665489,669289,656305,666182,666971,606132,606192,54.16,,,,,,,,29,2,Split-Finger,1,0,1,0,0,1,1,0,Standard,Strategic,231,0,-0.021
FS,6/21/2022,85.9,-2.42,5.81,"Gausman, Kevin",664874,592332,,called_strike,,,,,13,Seby Zavala walks.,R,R,R,CWS,TOR,S,,,1,1,2022,-0.89,0.88,-0.91,1.85,,,,2,4,Bot,,,,,672386,,,5.432779186,-124.905887,-4.914641134,-10.45034571,26.11070566,-22.1296172,3.5,1.58,,,,86.4,1606,6.7,661481,592332,672386,665489,669289,656305,666182,666971,606132,606192,53.77,,,,,,,,29,3,Split-Finger,1,0,1,0,0,1,1,0,Standard,Strategic,230,0,-0.023
SL,6/21/2022,87,-2.34,5.69,"Gausman, Kevin",664874,592332,,ball,,,,,14,Seby Zavala walks.,R,R,R,CWS,TOR,B,,,1,2,2022,0.25,0.38,1.47,0.94,,,,2,4,Bot,,,,,672386,,,8.618932277,-126.3147976,-5.94773309,0.85245536,27.31668863,-26.99006664,3.46,1.61,,,,86.8,2201,6.4,661481,592332,672386,665489,669289,656305,666182,666971,606132,606192,54.06,,,,,,,,29,4,Slider,1,0,1,0,0,1,1,0,Standard,Strategic,222,0,0.014
FS,6/21/2022,86.3,-2.44,5.74,"Gausman, Kevin",664874,592332,,ball,,,,,14,Seby Zavala walks.,R,R,R,CWS,TOR,B,,,2,2,2022,-1.22,0.22,0.08,0.97,,,,2,4,Bot,,,,,672386,,,8.50148,-125.2726779,-5.488937454,-14.61646805,27.86282927,-28.85926266,3.42,1.54,,,,86.1,1569,6.6,661481,592332,672386,665489,669289,656305,666182,666971,606132,606192,53.95,,,,,,,,29,5,Split-Finger,1,0,1,0,0,1,1,0,Standard,Strategic,234,0,0.033
FS,6/21/2022,87.2,-2.4,5.65,"Gausman, Kevin",664874,592332,walk,blocked_ball,,,,,14,Seby Zavala walks.,R,R,R,CWS,TOR,B,,,3,2,2022,-0.98,0.39,1.17,0.64,,,,2,4,Bot,,,,,672386,,,10.5990212,-126.3854687,-6.614574834,-12.800956,27.32135055,-26.74224052,3.42,1.56,,,,87.1,1566,6.6,661481,592332,672386,665489,669289,656305,666182,666971,606132,606192,53.93,,,0.7,1,0,0,,29,6,Split-Finger,1,0,1,0,0,1,1,0,Standard,Strategic,235,0.011,0.101
FF,6/21/2022,97.1,-2.36,5.82,"Gausman, Kevin",543281,592332,,swinging_strike,,,,,2,Josh Harrison called out on strikes.,R,R,R,CWS,TOR,S,,,0,0,2022,-0.87,1.43,0.16,2.92,,,664874,2,4,Bot,,,,,672386,,,8.724485484,-140.9713356,-5.45012752,-13.60735694,34.56753461,-12.07369733,3.51,1.58,,,,96.9,2473,6.5,661481,592332,672386,665489,669289,656305,666182,666971,606132,606192,54.01,,,,,,,,30,1,4-Seam Fastball,1,0,1,0,0,1,1,0,Standard,Strategic,217,0,-0.035
FF,6/21/2022,96.6,-2.27,5.8,"Gausman, Kevin",543281,592332,,foul,,,,,5,Josh Harrison called out on strikes.,R,R,R,CWS,TOR,S,,,0,1,2022,-0.97,1.27,0.14,2.3,,,664874,2,4,Bot,,,,,672386,,,8.616966227,-140.1698086,-6.58871742,-14.77922336,34.68801982,-14.03355495,3.51,1.58,170,78.7,15,96.2,2489,6.5,661481,592332,672386,665489,669289,656305,666182,666971,606132,606192,54.04,,,,,,,,30,2,4-Seam Fastball,1,0,1,0,0,1,1,0,Standard,Strategic,218,0,-0.048
SL,6/21/2022,87.3,-2.37,5.62,"Gausman, Kevin",543281,592332,,blocked_ball,,,,,14,Josh Harrison called out on strikes.,R,R,R,CWS,TOR,B,,,0,2,2022,0.06,0.03,1.26,0.33,,,664874,2,4,Bot,,,,,672386,,,8.637959192,-126.7699457,-6.679698046,-1.030420381,24.24410975,-30.71240314,3.64,1.51,,,,87.6,2431,6.4,661481,592332,672386,665489,669289,656305,666182,666971,606132,606192,54.05,,,,,,,,30,3,Slider,1,0,1,0,0,1,1,0,Standard,Strategic,307,0,0.023
FF,6/21/2022,97.7,-2.08,5.86,"Gausman, Kevin",543281,592332,strikeout,called_strike,,,,,14,Josh Harrison called out on strikes.,R,R,R,CWS,TOR,S,2,,1,2,2022,-0.82,1.42,0.96,2.12,,,664874,2,4,Bot,,,,,672386,,,10.13091621,-141.7806563,-7.864752902,-13.42922359,32.34809961,-11.34856004,3.66,1.75,,,,98.1,2361,6.7,661481,592332,672386,665489,669289,656305,666182,666971,606132,606192,53.84,,,0,1,0,0,,30,4,4-Seam Fastball,1,0,1,0,0,1,1,0,Standard,Strategic,219,-0.022,-0.158
SL,6/21/2022,86.7,-1.27,6.37,"Cease, Dylan",606192,656302,,called_strike,,,,,2,Teoscar Hernandez strikes out swinging.,R,R,R,CWS,TOR,S,,,0,0,2022,0.09,0.14,0.24,2.89,,,,0,5,Top,,,,,664874,,,3.389737592,-126.2746333,-2.37372719,0.251799333,27.26122055,-30.36579307,3.45,1.63,,,,86,2716,5.9,661481,656302,664874,547989,543281,664901,641313,572041,673357,641553,54.58,,,,,,,,31,1,Slider,1,0,0,1,0,1,0,1,Standard,Standard,39,0,-0.034
SL,6/21/2022,88,-1.23,6.4,"Cease, Dylan",606192,656302,,ball,,,,,14,Teoscar Hernandez strikes out swinging.,R,R,R,CWS,TOR,B,,,0,1,2022,0.26,0.18,0.82,1.3,,,,0,5,Top,,,,,664874,,,4.408322768,-127.9804616,-6.600406994,1.900357487,26.36345007,-29.06266404,3.45,1.61,,,,87.5,2844,6,661481,656302,664874,547989,543281,664901,641313,572041,673357,641553,54.52,,,,,,,,31,2,Slider,1,0,0,1,0,1,0,1,Standard,Standard,50,0,0.025
SL,6/21/2022,87.8,-1.51,6.27,"Cease, Dylan",606192,656302,,called_strike,,,,,6,Teoscar Hernandez strikes out swinging.,R,R,R,CWS,TOR,S,,,1,1,2022,0.09,0.17,0.46,2.75,,,,0,5,Top,,,,,664874,,,4.550839173,-127.7236412,-2.719346695,0.027215907,27.89959958,-29.96297779,3.41,1.59,,,,87,2744,5.9,661481,656302,664874,547989,543281,664901,641313,572041,673357,641553,54.57,,,,,,,,31,3,Slider,1,0,0,1,0,1,0,1,Standard,Standard,87,0,-0.054
KC,6/21/2022,83.3,-1.21,6.33,"Cease, Dylan",606192,656302,,ball,,,,,14,Teoscar Hernandez strikes out swinging.,R,R,R,CWS,TOR,B,,,1,2,2022,0.27,-1.5,1.35,0.9,,,,0,5,Top,,,,,664874,,,5.311774433,-121.0955112,-2.940884568,1.375356071,27.59553699,-46.34916307,3.45,1.56,,,,82.1,2826,5.9,661481,656302,664874,547989,543281,664901,641313,572041,673357,641553,54.6,,,,,,,,31,4,Knuckle Curve,1,0,0,1,0,1,0,1,Standard,Standard,22,0,0.037
FF,6/21/2022,98.1,-1.23,6.38,"Cease, Dylan",606192,656302,,ball,,,,,11,Teoscar Hernandez strikes out swinging.,R,R,R,CWS,TOR,B,,,2,2,2022,-0.39,1.44,-0.26,4.14,,,,0,5,Top,,,,,664874,,,3.523726274,-142.7992547,-3.916729519,-6.205304517,32.84324078,-11.73136279,3.41,1.54,,,,97.7,2337,6.1,661481,656302,664874,547989,543281,664901,641313,572041,673357,641553,54.44,,,,,,,,31,5,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,197,0,0.103
SL,6/21/2022,88.2,-1.5,6.24,"Cease, Dylan",606192,656302,strikeout,swinging_strike,,,,,13,Teoscar Hernandez strikes out swinging.,R,R,R,CWS,TOR,S,2,,3,2,2022,0.22,0,-0.16,1.41,,,,0,5,Top,,,,,664874,,,2.804497435,-128.3906736,-5.68044801,1.851808185,25.99386922,-31.21814765,3.39,1.57,,,,88.1,2694,6.1,661481,656302,664874,547989,543281,664901,641313,572041,673357,641553,54.37,,,0,1,0,0,,31,6,Slider,1,0,0,1,0,1,0,1,Standard,Standard,77,0.032,-0.299
KC,6/21/2022,81.8,-1.19,6.26,"Cease, Dylan",669289,656302,,called_strike,,,,,12,"Santiago Espinal grounds out, shortstop Tim Anderson to first baseman Jose Abreu.",R,R,R,CWS,TOR,S,,,0,0,2022,0.23,-1.45,0.84,2.82,,,,1,5,Top,,,,,664874,,,4.135957193,-119.1414191,1.577603084,1.382768828,22.81594736,-46.53726382,3.42,1.58,,,,81.7,2817,6.2,661481,656302,664874,547989,543281,664901,641313,572041,673357,641553,54.32,,,,,,,,32,1,Knuckle Curve,1,0,0,1,0,1,0,1,Standard,Standard,16,0,-0.024
KC,6/21/2022,83.7,-1.12,6.36,"Cease, Dylan",669289,656302,,ball,,,,,14,"Santiago Espinal grounds out, shortstop Tim Anderson to first baseman Jose Abreu.",R,R,R,CWS,TOR,B,,,0,1,2022,0.34,-1.26,1,-0.6,,,,1,5,Top,,,,,664874,,,4.193835534,-121.7854119,-7.107470453,2.519015423,23.95320744,-43.52333801,3.48,1.63,,,,83.1,2825,5.9,661481,656302,664874,547989,543281,664901,641313,572041,673357,641553,54.58,,,,,,,,32,2,Knuckle Curve,1,0,0,1,0,1,0,1,Standard,Standard,12,0,0.016
SL,6/21/2022,88.8,-1.48,6.25,"Cease, Dylan",669289,656302,,ball,,,,,14,"Santiago Espinal grounds out, shortstop Tim Anderson to first baseman Jose Abreu.",R,R,R,CWS,TOR,B,,,1,1,2022,0.51,0.01,1.54,1.42,,,,1,5,Top,,,,,664874,,,6.308661045,-129.1682691,-5.825976001,4.523587219,24.58127143,-31.16602616,3.44,1.58,,,,88.7,2863,6,661481,656302,664874,547989,543281,664901,641313,572041,673357,641553,54.47,,,,,,,,32,3,Slider,1,0,0,1,0,1,0,1,Standard,Standard,66,0,0.033
FF,6/21/2022,97.3,-1.06,6.38,"Cease, Dylan",669289,656302,field_out,hit_into_play,,,,,5,"Santiago Espinal grounds out, shortstop Tim Anderson to first baseman Jose Abreu.",R,R,R,CWS,TOR,X,6,ground_ball,2,1,2022,-0.23,1.55,0.24,2.54,,,,1,5,Top,117.28,171.32,,,664874,,,3.974798669,-141.4153632,-8.227631406,-3.974597993,34.21521313,-9.669001714,3.46,1.61,81,103.1,4,96.5,2574,6,661481,656302,664874,547989,543281,664901,641313,572041,673357,641553,54.47,0.549,0.507,0,1,0,0,4,32,4,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,191,0.023,-0.181
FF,6/21/2022,98.9,-1.36,6.43,"Cease, Dylan",656305,656302,,ball,,,,,12,Matt Chapman strikes out swinging.,R,R,R,CWS,TOR,B,,,0,0,2022,-0.06,1.42,0.38,4.55,,,,2,5,Top,,,,,664874,,,4.865578233,-144.0354085,-3.007611957,-1.898833772,31.88092823,-11.91246523,3.57,1.66,,,,98.8,2429,6.1,661481,656302,664874,547989,543281,664901,641313,572041,673357,641553,54.43,,,,,,,,33,1,4-Seam Fastball,1,0,0,1,0,1,0,1,Infield shift,Standard,195,0,0.015
FF,6/21/2022,97.6,-1.17,6.26,"Cease, Dylan",656305,656302,,ball,,,,,12,Matt Chapman strikes out swinging.,R,R,R,CWS,TOR,B,,,1,0,2022,0.11,1.43,1.84,3.37,,,,2,5,Top,,,,,664874,,,7.831762432,-142.0269213,-5.611784881,-0.193657816,29.91652341,-11.61239239,3.61,1.7,,,,97.9,2389,6.3,661481,656302,664874,547989,543281,664901,641313,572041,673357,641553,54.21,,,,,,,,33,2,4-Seam Fastball,1,0,0,1,0,1,0,1,Infield shift,Standard,197,0,0.023
FF,6/21/2022,97,-1.22,6.38,"Cease, Dylan",656305,656302,,ball,,,,,12,Matt Chapman strikes out swinging.,R,R,R,CWS,TOR,B,,,2,0,2022,0.14,1.5,1.36,2.67,,,,2,5,Top,,,,,664874,,,6.560517327,-140.9903473,-7.831135591,0.525039241,29.39391618,-10.52999061,3.59,1.68,,,,97.1,2441,6.2,661481,656302,664874,547989,543281,664901,641313,572041,673357,641553,54.3,,,,,,,,33,3,4-Seam Fastball,1,0,0,1,0,1,0,1,Infield shift,Standard,195,0,0.042
FF,6/21/2022,96.3,-1.21,6.37,"Cease, Dylan",656305,656302,,called_strike,,,,,3,Matt Chapman strikes out swinging.,R,R,R,CWS,TOR,S,,,3,0,2022,0.04,1.4,0.52,3.32,,,,2,5,Top,,,,,664874,,,4.4959274,-140.2399874,-5.75289359,-0.338943955,28.33274347,-12.55601263,3.57,1.7,,,,96.6,2402,6.2,661481,656302,664874,547989,543281,664901,641313,572041,673357,641553,54.32,,,,,,,,33,4,4-Seam Fastball,1,0,0,1,0,1,0,1,Infield shift,Standard,197,0,-0.026
FF,6/21/2022,97.4,-1.26,6.34,"Cease, Dylan",656305,656302,,swinging_strike,,,,,6,Matt Chapman strikes out swinging.,R,R,R,CWS,TOR,S,,,3,1,2022,-0.09,1.59,0.75,2.58,,,,2,5,Top,,,,,664874,,,5.607991049,-141.6134028,-8.198073949,-2.489190923,31.8501713,-9.148851869,3.46,1.64,9,,,97.3,2464,6.3,661481,656302,664874,547989,543281,664901,641313,572041,673357,641553,54.25,,,,,,,,33,5,4-Seam Fastball,1,0,0,1,0,1,0,1,Infield shift,Standard,195,0,-0.036
FF,6/21/2022,98.6,-1.16,6.35,"Cease, Dylan",656305,656302,,foul,,,,,14,Matt Chapman strikes out swinging.,R,R,R,CWS,TOR,S,,,3,2,2022,0.15,1.55,0.94,2.53,,,,2,5,Top,,,,,664874,,,5.337550007,-143.3754226,-8.562830229,0.946274524,31.16771436,-9.00985412,3.46,1.64,112,79.6,14,98.6,2494,6.2,661481,656302,664874,547989,543281,664901,641313,572041,673357,641553,54.29,,,,,,,,33,6,4-Seam Fastball,1,0,0,1,0,1,0,1,Infield shift,Standard,194,0,0
SL,6/21/2022,88.7,-1.36,6.26,"Cease, Dylan",656305,656302,strikeout,swinging_strike,,,,,6,Matt Chapman strikes out swinging.,R,R,R,CWS,TOR,S,2,,3,2,2022,0.37,0.16,0.69,2.71,,,,2,5,Top,,,,,664874,,,4.212497037,-129.2407584,-2.975584596,3.345248486,26.47360745,-29.98522493,3.46,1.64,,,,88.5,2746,6.1,661481,656302,664874,547989,543281,664901,641313,572041,673357,641553,54.42,,,0,1,0,0,,33,7,Slider,1,0,0,1,0,1,0,1,Infield shift,Standard,68,0.014,-0.116
