pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
SI,6/22/2022,95.9,-2.42,5.35,"Morton, Charlie",573131,450203,,called_strike,,,,,4,Darin Ruf strikes out swinging.,R,R,R,ATL,SF,S,,,0,0,2022,-1.32,0.59,-0.75,2.51,,,527038,2,1,Top,,,,,661388,,,7.360917255,-139.4861391,-3.251080497,-18.83848668,30.26825209,-23.88849603,3.55,1.74,,,,95.8,2051,6.2,661141,450203,661388,621566,594838,606115,621020,594807,671739,660670,54.3,,,,,,,,5,1,Sinker,0,1,1,0,1,0,1,0,Infield shift,Standard,238,0,-0.035
CH,6/22/2022,88,-2.54,5.25,"Morton, Charlie",573131,450203,,ball,,,,,11,Darin Ruf strikes out swinging.,R,R,R,ATL,SF,B,,,0,1,2022,-1.44,0.15,-1.7,2.66,,,527038,2,1,Top,,,,,661388,,,5.008003034,-128.1404692,-0.504904085,-16.90845032,26.44116612,-30.60291037,3.55,1.74,,,,87.9,2081,6.2,661141,450203,661388,621566,594838,606115,621020,594807,671739,660670,54.33,,,,,,,,5,2,Changeup,0,1,1,0,1,0,1,0,Infield shift,Standard,266,0,0.026
FC,6/22/2022,88,-2.52,5.25,"Morton, Charlie",573131,450203,,foul,,,,,9,Darin Ruf strikes out swinging.,R,R,R,ATL,SF,S,,,1,1,2022,0.29,0.22,0.77,1.86,,,527038,2,1,Top,,,,,661388,,,7.368754466,-128.016893,-2.605260645,1.724895395,25.36539604,-29.37252657,3.55,1.71,211,70.8,28,87.9,2586,6.2,661141,450203,661388,621566,594838,606115,621020,594807,671739,660670,54.34,,,,,,,,5,3,Cutter,0,1,1,0,1,0,1,0,Infield shift,Standard,189,0,-0.051
FF,6/22/2022,95.4,-2.42,5.36,"Morton, Charlie",573131,450203,strikeout,swinging_strike,,,,,5,Darin Ruf strikes out swinging.,R,R,R,ATL,SF,S,2,,1,2,2022,-0.89,0.94,-0.16,2.32,,,527038,2,1,Top,,,,,661388,,,7.944330011,-138.7131082,-4.488963256,-13.28660204,30.05313404,-19.14717177,3.55,1.71,,,,95.3,2258,6.2,661141,450203,661388,621566,594838,606115,621020,594807,671739,660670,54.32,,,0,1,0,0,,5,4,4-Seam Fastball,0,1,1,0,1,0,1,0,Infield shift,Standard,234,0.02,-0.158
FF,6/22/2022,93.2,2.15,6.44,"Rodón, Carlos",660670,607074,,called_strike,,,,,2,Ronald Acuna Jr.  strikes out swinging.,R,R,L,ATL,SF,S,,,0,0,2022,0.42,1.46,0.09,3.14,,,,0,1,Bot,,,,,642851,,,-6.20289861,-135.6583858,-5.962065863,6.448240891,26.7077016,-12.98586764,3.49,1.67,,,,93.4,2352,6.1,661141,607074,642851,474832,527038,446334,642731,592626,573262,573131,54.35,,,,,,,,6,1,4-Seam Fastball,0,1,0,1,1,0,0,1,Strategic,Standard,155,0,-0.034
SL,6/22/2022,81.7,2.56,6.32,"Rodón, Carlos",660670,607074,,ball,,,,,12,Ronald Acuna Jr.  strikes out swinging.,R,R,L,ATL,SF,B,,,0,1,2022,-0.48,-0.06,1.21,3.76,,,,0,1,Bot,,,,,642851,,,-2.118781815,-119.0340988,0.831714564,-4.229166529,20.69768651,-33.05744742,3.49,1.65,,,,81.6,2459,6,661141,607074,642851,474832,527038,446334,642731,592626,573262,573131,54.54,,,,,,,,6,2,Slider,0,1,0,1,1,0,0,1,Strategic,Standard,296,0,0.025
SL,6/22/2022,83.7,2.57,6.29,"Rodón, Carlos",660670,607074,,foul,,,,,13,Ronald Acuna Jr.  strikes out swinging.,R,R,L,ATL,SF,S,,,1,1,2022,-0.44,-0.13,-0.51,1.11,,,,0,1,Bot,,,,,642851,,,-6.203499121,-121.8088814,-5.352488903,-3.338524684,20.79517732,-32.76939443,3.49,1.58,,,,83.7,2445,6,661141,607074,642851,474832,527038,446334,642731,592626,573262,573131,54.48,,,,,,,,6,3,Slider,0,1,0,1,1,0,0,1,Strategic,Standard,300,0,-0.054
SL,6/22/2022,84.8,2.63,6.21,"Rodón, Carlos",660670,607074,,ball,,,,,13,Ronald Acuna Jr.  strikes out swinging.,R,R,L,ATL,SF,B,,,1,2,2022,-0.55,-0.26,-1.2,0.73,,,,0,1,Bot,,,,,642851,,,-7.810260276,-123.3297875,-5.962552901,-4.207153233,23.245256,-33.8564469,3.49,1.65,,,,84.6,2549,6.1,661141,607074,642851,474832,527038,446334,642731,592626,573262,573131,54.4,,,,,,,,6,4,Slider,0,1,0,1,1,0,0,1,Strategic,Standard,293,0,0.037
SL,6/22/2022,84.1,2.49,6.26,"Rodón, Carlos",660670,607074,strikeout,swinging_strike,,,,,5,Ronald Acuna Jr.  strikes out swinging.,R,R,L,ATL,SF,S,2,,2,2,2022,-0.78,-0.12,0.15,2.48,,,,0,1,Bot,,,,,642851,,,-3.855919854,-122.4909546,-2.201652898,-7.24071626,21.85167021,-33.14490617,3.49,1.58,,,,84.2,2429,6.1,661141,607074,642851,474832,527038,446334,642731,592626,573262,573131,54.44,,,0,1,0,0,,6,5,Slider,0,1,0,1,1,0,0,1,Strategic,Standard,287,-0.023,-0.195
SL,6/22/2022,81.5,2.52,6.24,"Rodón, Carlos",621020,607074,,ball,,,,,12,"Dansby Swanson grounds out, third baseman Evan Longoria to first baseman Brandon Belt.",R,R,L,ATL,SF,B,,,0,0,2022,-0.81,-0.31,1.2,3.96,,,,1,1,Bot,,,,,642851,,,-1.403513382,-118.7220391,2.020233738,-7.446168948,21.49090331,-35.71862733,3.55,1.78,,,,81.4,2329,6,661141,607074,642851,474832,527038,446334,642731,592626,573262,573131,54.49,,,,,,,,7,1,Slider,0,1,0,1,1,0,0,1,Strategic,Standard,294,0,0.023
FF,6/22/2022,94.7,2.3,6.33,"Rodón, Carlos",621020,607074,,called_strike,,,,,7,"Dansby Swanson grounds out, third baseman Evan Longoria to first baseman Brandon Belt.",R,R,L,ATL,SF,S,,,1,0,2022,0.54,1.42,-0.36,1.98,,,,1,1,Bot,,,,,642851,,,-8.102934455,-137.4509642,-8.830275789,8.658621733,29.46736452,-12.34248918,3.55,1.67,,,,94.5,2358,6.2,661141,607074,642851,474832,527038,446334,642731,592626,573262,573131,54.27,,,,,,,,7,2,4-Seam Fastball,0,1,0,1,1,0,0,1,Strategic,Standard,151,0,-0.031
FF,6/22/2022,94.2,2.35,6.37,"Rodón, Carlos",621020,607074,,swinging_strike,,,,,12,"Dansby Swanson grounds out, third baseman Evan Longoria to first baseman Brandon Belt.",R,R,L,ATL,SF,S,,,1,1,2022,0.81,1.31,1.07,3.32,,,,1,1,Bot,,,,,642851,,,-5.092581192,-137.1854559,-5.159400828,11.28433353,28.2931699,-14.63528332,3.55,1.66,,,,94.2,2358,6.1,661141,607074,642851,474832,527038,446334,642731,592626,573262,573131,54.39,,,,,,,,7,3,4-Seam Fastball,0,1,0,1,1,0,0,1,Strategic,Standard,152,0,-0.036
SL,6/22/2022,86.1,2.5,6.19,"Rodón, Carlos",621020,607074,,ball,,,,,13,"Dansby Swanson grounds out, third baseman Evan Longoria to first baseman Brandon Belt.",R,R,L,ATL,SF,B,,,1,2,2022,-0.79,0.18,-1.32,0.39,,,,1,1,Bot,,,,,642851,,,-7.449225722,-125.2207741,-7.94816832,-7.046367727,22.05499477,-29.01008955,3.62,1.74,,,,86.3,2486,6.2,661141,607074,642851,474832,527038,446334,642731,592626,573262,573131,54.35,,,,,,,,7,4,Slider,0,1,0,1,1,0,0,1,Standard,Standard,292,0,0.023
FF,6/22/2022,94.5,2.17,6.41,"Rodón, Carlos",621020,607074,field_out,hit_into_play,,,,,6,"Dansby Swanson grounds out, third baseman Evan Longoria to first baseman Brandon Belt.",R,R,L,ATL,SF,X,5,ground_ball,2,2,2022,0.46,1.29,0.74,2.65,,,,1,1,Bot,107.52,166.22,,,642851,,,-4.757997279,-137.5053324,-7.02103879,6.870038741,27.68943793,-14.461036,3.55,1.66,3,67.3,-40,94.7,2322,6.2,661141,607074,642851,474832,527038,446334,642731,592626,573262,573131,54.27,0.123,0.114,0,1,0,0,2,7,5,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,156,-0.017,-0.134
SL,6/22/2022,83.7,2.55,6.29,"Rodón, Carlos",542303,607074,,called_strike,,,,,9,Marcell Ozuna strikes out swinging.,R,R,L,ATL,SF,S,,,0,0,2022,-0.7,-0.07,0.48,2.22,,,,2,1,Bot,,,,,642851,,,-3.408008753,-121.8642522,-2.859622134,-6.299171261,23.18723376,-32.5558344,3.46,1.71,,,,83.6,2347,6.1,661141,607074,642851,474832,527038,446334,642731,592626,573262,573131,54.41,,,,,,,,8,1,Slider,0,1,0,1,1,0,0,1,Standard,Standard,264,0,-0.017
SL,6/22/2022,84,2.41,6.23,"Rodón, Carlos",542303,607074,,swinging_strike,,,,,13,Marcell Ozuna strikes out swinging.,R,R,L,ATL,SF,S,,,0,1,2022,-0.54,-0.33,-0.55,0.91,,,,2,1,Bot,,,,,642851,,,-5.765003643,-122.1406117,-5.254250032,-4.317400674,24.03595103,-34.6107448,3.46,1.68,,,,83.9,2410,6.3,661141,607074,642851,474832,527038,446334,642731,592626,573262,573131,54.25,,,,,,,,8,2,Slider,0,1,0,1,1,0,0,1,Standard,Standard,293,0,-0.023
FF,6/22/2022,92.8,2.25,6.4,"Rodón, Carlos",542303,607074,strikeout,swinging_strike,,,,,3,Marcell Ozuna strikes out swinging.,R,R,L,ATL,SF,S,2,,0,2,2022,0.55,1.09,0.71,3.16,,,,2,1,Bot,,,,,642851,,,-5.096044769,-135.1136357,-4.929809044,7.764349611,27.4323067,-17.95252955,3.46,1.68,,,,92.7,2258,6.1,661141,607074,642851,474832,527038,446334,642731,592626,573262,573131,54.44,,,0,1,0,0,,8,3,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,155,-0.01,-0.059
CU,6/22/2022,81.1,-2.68,5.28,"Morton, Charlie",446334,450203,,ball,,,,,14,Evan Longoria strikes out swinging.,R,R,R,ATL,SF,B,,,0,0,2022,1.23,-0.9,0.54,0.46,,,,0,2,Top,,,,,661388,,,4.826315773,-117.984771,-2.349595132,10.37376658,25.08211422,-40.20952232,3.71,1.78,,,,80.5,3095,6.1,661141,450203,661388,621566,594838,606115,621020,594807,671739,660670,54.36,,,,,,,,9,1,Curveball,0,1,1,0,1,0,1,0,Standard,Standard,53,0,0.033
CU,6/22/2022,81.4,-2.49,5.36,"Morton, Charlie",446334,450203,,ball,,,,,14,Evan Longoria strikes out swinging.,R,R,R,ATL,SF,B,,,1,0,2022,1.39,-0.83,1.09,0.97,,,,0,2,Top,,,,,661388,,,5.345572137,-118.3434108,-1.560148955,11.78246276,25.28330902,-39.84759834,3.62,1.74,,,,80.9,3119,6.3,661141,450203,661388,621566,594838,606115,621020,594807,671739,660670,54.23,,,,,,,,9,2,Curveball,0,1,1,0,1,0,1,0,Standard,Standard,57,0,0.063
FF,6/22/2022,95.7,-2.43,5.39,"Morton, Charlie",446334,450203,,called_strike,,,,,9,Evan Longoria strikes out swinging.,R,R,R,ATL,SF,S,,,2,0,2022,-1.24,1.12,0.29,2.07,,,,0,2,Top,,,,,661388,,,9.930545287,-138.9521857,-5.653418702,-18.30886035,29.78889951,-16.56194436,3.71,1.71,,,,95.5,2524,6.2,661141,450203,661388,621566,594838,606115,621020,594807,671739,660670,54.3,,,,,,,,9,3,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,235,0,-0.056
